condition,temperature_C,current_pA,time_ms,voltage_mV
reference_rheobase_20pA,23.0,20.0,250.4999999999091,-59.05537879315987
reference_rheobase_20pA,23.0,20.0,250.59999999990902,-59.055378815250464
reference_rheobase_20pA,23.0,20.0,250.69999999990893,-59.055378837248625
reference_rheobase_20pA,23.0,20.0,250.79999999990883,-59.055378859154736
reference_rheobase_20pA,23.0,20.0,250.89999999990874,-59.05537888096919
reference_rheobase_20pA,23.0,20.0,250.99999999990865,-59.05537890269237
reference_rheobase_20pA,23.0,20.0,251.09999999990856,-59.05537892432467
reference_rheobase_20pA,23.0,20.0,251.19999999990847,-59.05537894586647
reference_rheobase_20pA,23.0,20.0,251.29999999990838,-59.055378967318156
reference_rheobase_20pA,23.0,20.0,251.3999999999083,-59.0553789886801
reference_rheobase_20pA,23.0,20.0,251.4999999999082,-59.05537900995269
reference_rheobase_20pA,23.0,20.0,251.5999999999081,-59.055379031136304
reference_rheobase_20pA,23.0,20.0,251.69999999990802,-59.05537905223132
reference_rheobase_20pA,23.0,20.0,251.79999999990793,-59.0553790732381
reference_rheobase_20pA,23.0,20.0,251.89999999990783,-59.05537909415704
reference_rheobase_20pA,23.0,20.0,251.99999999990774,-59.05537911498848
reference_rheobase_20pA,23.0,20.0,252.09999999990765,-59.05537913573283
reference_rheobase_20pA,23.0,20.0,252.19999999990756,-59.05537915639042
reference_rheobase_20pA,23.0,20.0,252.29999999990747,-59.05537917696164
reference_rheobase_20pA,23.0,20.0,252.39999999990738,-59.05537919744685
reference_rheobase_20pA,23.0,20.0,252.4999999999073,-59.05537921784641
reference_rheobase_20pA,23.0,20.0,252.5999999999072,-59.05537923816068
reference_rheobase_20pA,23.0,20.0,252.6999999999071,-59.055379258390026
reference_rheobase_20pA,23.0,20.0,252.79999999990702,-59.05537927853481
reference_rheobase_20pA,23.0,20.0,252.89999999990692,-59.05537929859538
reference_rheobase_20pA,23.0,20.0,252.99999999990683,-59.05537931857211
reference_rheobase_20pA,23.0,20.0,253.09999999990674,-59.055379338465336
reference_rheobase_20pA,23.0,20.0,253.19999999990665,-59.05537935827542
reference_rheobase_20pA,23.0,20.0,253.29999999990656,-59.055379378002705
reference_rheobase_20pA,23.0,20.0,253.39999999990647,-59.05537939764755
reference_rheobase_20pA,23.0,20.0,253.49999999990638,-59.0553794172103
reference_rheobase_20pA,23.0,20.0,253.5999999999063,-59.055379436691304
reference_rheobase_20pA,23.0,20.0,253.6999999999062,-59.055379456090904
reference_rheobase_20pA,23.0,20.0,253.7999999999061,-59.05537947540945
reference_rheobase_20pA,23.0,20.0,253.89999999990602,-59.05537949464728
reference_rheobase_20pA,23.0,20.0,253.99999999990592,-59.05537951380474
reference_rheobase_20pA,23.0,20.0,254.09999999990583,-59.05537953288216
reference_rheobase_20pA,23.0,20.0,254.19999999990574,-59.05537955187988
reference_rheobase_20pA,23.0,20.0,254.29999999990565,-59.05537957079825
reference_rheobase_20pA,23.0,20.0,254.39999999990556,-59.055379589637596
reference_rheobase_20pA,23.0,20.0,254.49999999990547,-59.05537960839825
reference_rheobase_20pA,23.0,20.0,254.59999999990538,-59.05537962708055
reference_rheobase_20pA,23.0,20.0,254.6999999999053,-59.055379645684816
reference_rheobase_20pA,23.0,20.0,254.7999999999052,-59.055379664211394
reference_rheobase_20pA,23.0,20.0,254.8999999999051,-59.0553796826606
reference_rheobase_20pA,23.0,20.0,254.99999999990501,-59.05537970103277
reference_rheobase_20pA,23.0,20.0,255.09999999990492,-59.05537971932822
reference_rheobase_20pA,23.0,20.0,255.19999999990483,-59.05537973754729
reference_rheobase_20pA,23.0,20.0,255.29999999990474,-59.05537975569028
reference_rheobase_20pA,23.0,20.0,255.39999999990465,-59.05537977375754
reference_rheobase_20pA,23.0,20.0,255.49999999990456,-59.05537979174936
reference_rheobase_20pA,23.0,20.0,255.59999999990447,-59.05537980966607
reference_rheobase_20pA,23.0,20.0,255.69999999990438,-59.055379827508
reference_rheobase_20pA,23.0,20.0,255.7999999999043,-59.05537984527545
reference_rheobase_20pA,23.0,20.0,255.8999999999042,-59.05537986296874
reference_rheobase_20pA,23.0,20.0,255.9999999999041,-59.05537988058819
reference_rheobase_20pA,23.0,20.0,256.099999999904,-59.0553798981341
reference_rheobase_20pA,23.0,20.0,256.1999999999039,-59.05537991560679
reference_rheobase_20pA,23.0,20.0,256.29999999990383,-59.05537993300656
reference_rheobase_20pA,23.0,20.0,256.39999999990374,-59.05537995033373
reference_rheobase_20pA,23.0,20.0,256.49999999990365,-59.0553799675886
reference_rheobase_20pA,23.0,20.0,256.59999999990356,-59.05537998477147
reference_rheobase_20pA,23.0,20.0,256.69999999990347,-59.05538000188266
reference_rheobase_20pA,23.0,20.0,256.7999999999034,-59.055380018922456
reference_rheobase_20pA,23.0,20.0,256.8999999999033,-59.05538003589117
reference_rheobase_20pA,23.0,20.0,256.9999999999032,-59.05538005278909
reference_rheobase_20pA,23.0,20.0,257.0999999999031,-59.05538006961653
reference_rheobase_20pA,23.0,20.0,257.199999999903,-59.05538008637379
reference_rheobase_20pA,23.0,20.0,257.2999999999029,-59.05538010306115
reference_rheobase_20pA,23.0,20.0,257.39999999990283,-59.05538011967891
reference_rheobase_20pA,23.0,20.0,257.49999999990274,-59.05538013622737
reference_rheobase_20pA,23.0,20.0,257.59999999990265,-59.05538015270682
reference_rheobase_20pA,23.0,20.0,257.69999999990256,-59.05538016911755
reference_rheobase_20pA,23.0,20.0,257.79999999990247,-59.05538018545985
reference_rheobase_20pA,23.0,20.0,257.8999999999024,-59.05538020173402
reference_rheobase_20pA,23.0,20.0,257.9999999999023,-59.05538021794033
reference_rheobase_20pA,23.0,20.0,258.0999999999022,-59.055380234079074
reference_rheobase_20pA,23.0,20.0,258.1999999999021,-59.05538025015054
reference_rheobase_20pA,23.0,20.0,258.299999999902,-59.05538026615501
reference_rheobase_20pA,23.0,20.0,258.3999999999019,-59.05538028209276
reference_rheobase_20pA,23.0,20.0,258.49999999990183,-59.055380297964085
reference_rheobase_20pA,23.0,20.0,258.59999999990174,-59.05538031376926
reference_rheobase_20pA,23.0,20.0,258.69999999990165,-59.055380329508566
reference_rheobase_20pA,23.0,20.0,258.79999999990156,-59.05538034518227
reference_rheobase_20pA,23.0,20.0,258.89999999990147,-59.05538036079066
reference_rheobase_20pA,23.0,20.0,258.9999999999014,-59.05538037633401
reference_rheobase_20pA,23.0,20.0,259.0999999999013,-59.05538039181259
reference_rheobase_20pA,23.0,20.0,259.1999999999012,-59.05538040722668
reference_rheobase_20pA,23.0,20.0,259.2999999999011,-59.05538042257655
reference_rheobase_20pA,23.0,20.0,259.399999999901,-59.05538043786247
reference_rheobase_20pA,23.0,20.0,259.4999999999009,-59.05538045308471
reference_rheobase_20pA,23.0,20.0,259.59999999990083,-59.055380468243534
reference_rheobase_20pA,23.0,20.0,259.69999999990074,-59.05538048333922
reference_rheobase_20pA,23.0,20.0,259.79999999990065,-59.05538049837203
reference_rheobase_20pA,23.0,20.0,259.89999999990056,-59.05538051334223
reference_rheobase_20pA,23.0,20.0,259.99999999990047,-59.055380528250076
reference_rheobase_20pA,23.0,20.0,260.0999999999004,-59.05538054309584
reference_rheobase_20pA,23.0,20.0,260.1999999999003,-59.055380557879786
reference_rheobase_20pA,23.0,20.0,260.2999999999002,-59.05538057260217
reference_rheobase_20pA,23.0,20.0,260.3999999999001,-59.055380587263244
reference_rheobase_20pA,23.0,20.0,260.4999999999,-59.055380601863284
reference_rheobase_20pA,23.0,20.0,260.5999999998999,-59.05538061640253
reference_rheobase_20pA,23.0,20.0,260.69999999989983,-59.05538063088125
reference_rheobase_20pA,23.0,20.0,260.79999999989974,-59.0553806452997
reference_rheobase_20pA,23.0,20.0,260.89999999989965,-59.05538065965813
reference_rheobase_20pA,23.0,20.0,260.99999999989956,-59.05538067395679
reference_rheobase_20pA,23.0,20.0,261.09999999989947,-59.05538068819594
reference_rheobase_20pA,23.0,20.0,261.1999999998994,-59.05538070237583
reference_rheobase_20pA,23.0,20.0,261.2999999998993,-59.0553807164967
reference_rheobase_20pA,23.0,20.0,261.3999999998992,-59.05538073055881
reference_rheobase_20pA,23.0,20.0,261.4999999998991,-59.055380744562406
reference_rheobase_20pA,23.0,20.0,261.599999999899,-59.05538075850773
reference_rheobase_20pA,23.0,20.0,261.6999999998989,-59.05538077239503
reference_rheobase_20pA,23.0,20.0,261.79999999989883,-59.05538078622455
reference_rheobase_20pA,23.0,20.0,261.89999999989874,-59.055380799996534
reference_rheobase_20pA,23.0,20.0,261.99999999989865,-59.05538081371123
reference_rheobase_20pA,23.0,20.0,262.09999999989856,-59.05538082736888
reference_rheobase_20pA,23.0,20.0,262.19999999989847,-59.05538084096971
reference_rheobase_20pA,23.0,20.0,262.2999999998984,-59.05538085451397
reference_rheobase_20pA,23.0,20.0,262.3999999998983,-59.055380868001905
reference_rheobase_20pA,23.0,20.0,262.4999999998982,-59.055380881433734
reference_rheobase_20pA,23.0,20.0,262.5999999998981,-59.055380894809716
reference_rheobase_20pA,23.0,20.0,262.699999999898,-59.05538090813007
reference_rheobase_20pA,23.0,20.0,262.7999999998979,-59.05538092139504
reference_rheobase_20pA,23.0,20.0,262.89999999989783,-59.05538093460485
reference_rheobase_20pA,23.0,20.0,262.99999999989774,-59.055380947759744
reference_rheobase_20pA,23.0,20.0,263.09999999989765,-59.05538096085994
reference_rheobase_20pA,23.0,20.0,263.19999999989756,-59.05538097390568
reference_rheobase_20pA,23.0,20.0,263.29999999989747,-59.05538098689719
reference_rheobase_20pA,23.0,20.0,263.3999999998974,-59.0553809998347
reference_rheobase_20pA,23.0,20.0,263.4999999998973,-59.055381012718435
reference_rheobase_20pA,23.0,20.0,263.5999999998972,-59.05538102554863
reference_rheobase_20pA,23.0,20.0,263.6999999998971,-59.05538103832549
reference_rheobase_20pA,23.0,20.0,263.799999999897,-59.05538105104926
reference_rheobase_20pA,23.0,20.0,263.8999999998969,-59.055381063720155
reference_rheobase_20pA,23.0,20.0,263.99999999989683,-59.0553810763384
reference_rheobase_20pA,23.0,20.0,264.09999999989674,-59.05538108890422
reference_rheobase_20pA,23.0,20.0,264.19999999989665,-59.05538110141783
reference_rheobase_20pA,23.0,20.0,264.29999999989656,-59.05538111387945
reference_rheobase_20pA,23.0,20.0,264.39999999989647,-59.055381126289305
reference_rheobase_20pA,23.0,20.0,264.4999999998964,-59.05538113864761
reference_rheobase_20pA,23.0,20.0,264.5999999998963,-59.05538115095458
reference_rheobase_20pA,23.0,20.0,264.6999999998962,-59.055381163210434
reference_rheobase_20pA,23.0,20.0,264.7999999998961,-59.055381175415384
reference_rheobase_20pA,23.0,20.0,264.899999999896,-59.05538118756965
reference_rheobase_20pA,23.0,20.0,264.9999999998959,-59.05538119967344
reference_rheobase_20pA,23.0,20.0,265.09999999989583,-59.055381211726974
reference_rheobase_20pA,23.0,20.0,265.19999999989574,-59.05538122373046
reference_rheobase_20pA,23.0,20.0,265.29999999989565,-59.0553812356841
reference_rheobase_20pA,23.0,20.0,265.39999999989556,-59.055381247588116
reference_rheobase_20pA,23.0,20.0,265.49999999989546,-59.05538125944271
reference_rheobase_20pA,23.0,20.0,265.5999999998954,-59.0553812712481
reference_rheobase_20pA,23.0,20.0,265.6999999998953,-59.055381283004486
reference_rheobase_20pA,23.0,20.0,265.7999999998952,-59.05538129471207
reference_rheobase_20pA,23.0,20.0,265.8999999998951,-59.05538130637107
reference_rheobase_20pA,23.0,20.0,265.999999999895,-59.05538131798167
reference_rheobase_20pA,23.0,20.0,266.0999999998949,-59.05538132954409
reference_rheobase_20pA,23.0,20.0,266.1999999998948,-59.055381341058535
reference_rheobase_20pA,23.0,20.0,266.29999999989474,-59.0553813525252
reference_rheobase_20pA,23.0,20.0,266.39999999989465,-59.055381363944285
reference_rheobase_20pA,23.0,20.0,266.49999999989456,-59.055381375315996
reference_rheobase_20pA,23.0,20.0,266.59999999989446,-59.05538138664053
reference_rheobase_20pA,23.0,20.0,266.6999999998944,-59.05538139791808
reference_rheobase_20pA,23.0,20.0,266.7999999998943,-59.05538140914886
reference_rheobase_20pA,23.0,20.0,266.8999999998942,-59.05538142033305
reference_rheobase_20pA,23.0,20.0,266.9999999998941,-59.05538143147085
reference_rheobase_20pA,23.0,20.0,267.099999999894,-59.05538144256246
reference_rheobase_20pA,23.0,20.0,267.1999999998939,-59.05538145360807
reference_rheobase_20pA,23.0,20.0,267.2999999998938,-59.05538146460787
reference_rheobase_20pA,23.0,20.0,267.39999999989374,-59.055381475562065
reference_rheobase_20pA,23.0,20.0,267.49999999989365,-59.05538148647084
reference_rheobase_20pA,23.0,20.0,267.59999999989356,-59.05538149733439
reference_rheobase_20pA,23.0,20.0,267.69999999989346,-59.05538150815289
reference_rheobase_20pA,23.0,20.0,267.7999999998934,-59.05538151892655
reference_rheobase_20pA,23.0,20.0,267.8999999998933,-59.05538152965555
reference_rheobase_20pA,23.0,20.0,267.9999999998932,-59.05538154034008
reference_rheobase_20pA,23.0,20.0,268.0999999998931,-59.05538155098032
reference_rheobase_20pA,23.0,20.0,268.199999999893,-59.05538156157646
reference_rheobase_20pA,23.0,20.0,268.2999999998929,-59.055381572128695
reference_rheobase_20pA,23.0,20.0,268.3999999998928,-59.055381582637196
reference_rheobase_20pA,23.0,20.0,268.49999999989274,-59.055381593102155
reference_rheobase_20pA,23.0,20.0,268.59999999989265,-59.055381603523756
reference_rheobase_20pA,23.0,20.0,268.69999999989255,-59.05538161390217
reference_rheobase_20pA,23.0,20.0,268.79999999989246,-59.05538162423759
reference_rheobase_20pA,23.0,20.0,268.8999999998924,-59.0553816345302
reference_rheobase_20pA,23.0,20.0,268.9999999998923,-59.05538164478017
reference_rheobase_20pA,23.0,20.0,269.0999999998922,-59.055381654987684
reference_rheobase_20pA,23.0,20.0,269.1999999998921,-59.055381665152915
reference_rheobase_20pA,23.0,20.0,269.299999999892,-59.05538167527605
reference_rheobase_20pA,23.0,20.0,269.3999999998919,-59.05538168535727
reference_rheobase_20pA,23.0,20.0,269.4999999998918,-59.05538169539673
reference_rheobase_20pA,23.0,20.0,269.59999999989174,-59.05538170539463
reference_rheobase_20pA,23.0,20.0,269.69999999989165,-59.055381715351125
reference_rheobase_20pA,23.0,20.0,269.79999999989155,-59.0553817252664
reference_rheobase_20pA,23.0,20.0,269.89999999989146,-59.05538173514063
reference_rheobase_20pA,23.0,20.0,269.9999999998914,-59.05538174497398
reference_rheobase_20pA,23.0,20.0,270.0999999998913,-59.05538175476663
reference_rheobase_20pA,23.0,20.0,270.1999999998912,-59.05538176451874
reference_rheobase_20pA,23.0,20.0,270.2999999998911,-59.05538177423049
reference_rheobase_20pA,23.0,20.0,270.399999999891,-59.05538178390205
reference_rheobase_20pA,23.0,20.0,270.4999999998909,-59.05538179353358
reference_rheobase_20pA,23.0,20.0,270.5999999998908,-59.05538180312526
reference_rheobase_20pA,23.0,20.0,270.69999999989074,-59.05538181267725
reference_rheobase_20pA,23.0,20.0,270.79999999989064,-59.055381822189716
reference_rheobase_20pA,23.0,20.0,270.89999999989055,-59.05538183166283
reference_rheobase_20pA,23.0,20.0,270.99999999989046,-59.05538184109675
reference_rheobase_20pA,23.0,20.0,271.0999999998904,-59.05538185049164
reference_rheobase_20pA,23.0,20.0,271.1999999998903,-59.05538185984768
reference_rheobase_20pA,23.0,20.0,271.2999999998902,-59.05538186916501
reference_rheobase_20pA,23.0,20.0,271.3999999998901,-59.05538187844382
reference_rheobase_20pA,23.0,20.0,271.49999999989,-59.05538188768424
reference_rheobase_20pA,23.0,20.0,271.5999999998899,-59.05538189688646
reference_rheobase_20pA,23.0,20.0,271.6999999998898,-59.05538190605062
reference_rheobase_20pA,23.0,20.0,271.79999999988974,-59.055381915176895
reference_rheobase_20pA,23.0,20.0,271.89999999988964,-59.05538192426543
reference_rheobase_20pA,23.0,20.0,271.99999999988955,-59.0553819333164
reference_rheobase_20pA,23.0,20.0,272.09999999988946,-59.05538194232995
reference_rheobase_20pA,23.0,20.0,272.19999999988937,-59.055381951306245
reference_rheobase_20pA,23.0,20.0,272.2999999998893,-59.055381960245434
reference_rheobase_20pA,23.0,20.0,272.3999999998892,-59.055381969147675
reference_rheobase_20pA,23.0,20.0,272.4999999998891,-59.05538197801312
reference_rheobase_20pA,23.0,20.0,272.599999999889,-59.05538198684194
reference_rheobase_20pA,23.0,20.0,272.6999999998889,-59.05538199563427
reference_rheobase_20pA,23.0,20.0,272.7999999998888,-59.05538200439027
reference_rheobase_20pA,23.0,20.0,272.89999999988873,-59.05538201311009
reference_rheobase_20pA,23.0,20.0,272.99999999988864,-59.055382021793896
reference_rheobase_20pA,23.0,20.0,273.09999999988855,-59.05538203044182
reference_rheobase_20pA,23.0,20.0,273.19999999988846,-59.05538203905402
reference_rheobase_20pA,23.0,20.0,273.29999999988837,-59.055382047630644
reference_rheobase_20pA,23.0,20.0,273.3999999998883,-59.05538205617185
reference_rheobase_20pA,23.0,20.0,273.4999999998882,-59.05538206467778
reference_rheobase_20pA,23.0,20.0,273.5999999998881,-59.05538207314858
reference_rheobase_20pA,23.0,20.0,273.699999999888,-59.055382081584405
reference_rheobase_20pA,23.0,20.0,273.7999999998879,-59.05538208998539
reference_rheobase_20pA,23.0,20.0,273.8999999998878,-59.0553820983517
reference_rheobase_20pA,23.0,20.0,273.99999999988773,-59.05538210668346
reference_rheobase_20pA,23.0,20.0,274.09999999988764,-59.05538211498082
reference_rheobase_20pA,23.0,20.0,274.19999999988755,-59.05538212324394
reference_rheobase_20pA,23.0,20.0,274.29999999988746,-59.055382131472946
reference_rheobase_20pA,23.0,20.0,274.39999999988737,-59.055382139667984
reference_rheobase_20pA,23.0,20.0,274.4999999998873,-59.05538214782921
reference_rheobase_20pA,23.0,20.0,274.5999999998872,-59.05538215595674
reference_rheobase_20pA,23.0,20.0,274.6999999998871,-59.05538216405075
reference_rheobase_20pA,23.0,20.0,274.799999999887,-59.05538217211135
reference_rheobase_20pA,23.0,20.0,274.8999999998869,-59.05538218013869
reference_rheobase_20pA,23.0,20.0,274.9999999998868,-59.055382188132924
reference_rheobase_20pA,23.0,20.0,275.09999999988673,-59.05538219609417
reference_rheobase_20pA,23.0,20.0,275.19999999988664,-59.05538220402258
reference_rheobase_20pA,23.0,20.0,275.29999999988655,-59.055382211918285
reference_rheobase_20pA,23.0,20.0,275.39999999988646,-59.05538221978142
reference_rheobase_20pA,23.0,20.0,275.49999999988637,-59.05538222761213
